 0.00000000  0.40000000  0.04936181  0.30000000
-0.52908280  0.40000000  0.18100502  0.60000000
-0.84826788  0.00000000  0.95950294  0.00000000
 0.02264933  0.40000000  0.21013018  0.40000000
 0.00000000  0.40000000  1.00000000  0.00000000
-1.00000000  0.00000000  0.00000000  0.60000000
