-0.39853306  0.30000000  0.00000000  0.60000000
 0.00000000  0.50000000 -0.94140914  0.40000000
 0.08860279  0.20000000 -0.29485473  0.20000000
-0.91286414  0.10000000 -0.16373612  0.40000000
-1.00000000  0.00000000  0.00000000  0.50000000
 0.00000000  0.50000000 -1.00000000  0.00000000
